projectID,projectAcronym,organisationID,name,shortName,SME,activityType,city,country,nutsCode,geolocation,organizationURL,contentUpdateDate,rcn,order,role,ecContribution,netEcContribution,totalCost,endOfParticipation,active
101100680,GN5-1,999636217,RESEARCH AND EDUCATIONAL NETWORKING ASSOCIATION OF MOLDOVA,RENAM,true,OTH,CHISINAU,MD,MD,"47.0122737,28.8605936",http://www.renam.md,2025-05-27 17:56:31,2130878,27,participant,170575,170575,"213218,75",false,
101100680,GN5-1,931545612,QENDREN NDERINSTITUCIONALE TE RRJETI AKADEMIK SHQIPTAR,RASH - ACADEMIC NETWORK OF ALBANIA,false,REC,TIRANA,AL,AL,"41.3214034,19.8138257",,2025-05-27 17:56:31,1947559,38,associatedPartner,,0,0,true,
101059461,MONTEVITIS,892332392,ZAVOD ZA HIDROMETEOROLOGIJU I SEIZMOLOGIJU PODGORICA,INSTITUTE OF HYDROMETEOROLOGY AND SEISMOLOGY IHMS,false,REC,Podgorica,ME,ME000,"42.441129000000004,19.270099564920812",,2026-01-06 13:18:01,1979076,7,participant,39673.75,39673.75,"39673,75",false,
101086638,Urban ReLeaf,970538448,RIGAS PLANOSANAS REGIONS,,false,PUB,Riga,LV,LV00A,"56.9493977,24.1051846",https://www.rpr.gov.lv,2025-08-11 10:04:47,1918109,12,participant,151625,151625,151625,false,
101086178,INNMEDSCAN,900483496,"NATIONAL NUCLEAR RESEARCH CENTER CJSC UNDER MINISTRY OF TRANSPORT, COMMUNICATIONS AND HIGH TECHNOLOGIES OF THE REPUBLIC OF AZERBAIJAN",NNRC,false,PRC,Baku,AZ,AZ,"40.3754434,49.8326748",,2026-06-03 16:47:51,1961154,8,associatedPartner,,0,0,false,
101084398,CIRAWA,888071667,NJAWARA AGRICULTURAL TRAINING CENTRE,NJAWARA AGRICULTURAL TRAINING CENTRE,false,OTH,SEREKUNDA KMC,GM,GM,"13.438762,-16.674807",,2026-06-03 16:48:06,1989591,15,participant,136875,136875,136875,false,
101084398,CIRAWA,885727468,THE NATIONAL SEED SECRETARIAT,National Seed Secretariat,false,REC,BANJUL,GM,GM,"13.45535,-16.575646",,2026-06-03 16:48:06,1979348,10,participant,182125,182125,182125,false,
101057091,ODELIA,999633113,EIBIR GEMEINNUTZIGE GMBH ZUR FORDERUNG DER ERFORSCHUNG DER BIOMEDIZINISCHEN BILDGEBUNG,,false,REC,Wien,AT,AT130,"48.2132767,16.3693347",https://www.eibir.org,2026-06-17 15:02:31,1909591,1,coordinator,719624.5,719624.5,"719624,5",false,
101093202,Graph-Massivizer,937904447,PERACTON LIMITED,PERACTON,true,PRC,Galway,IE,IE042,"53.2744122,-9.0490631",,2026-04-30 14:50:04,2428613,3,participant,411250,411250,411250,false,
101094529,SUPPORTER,995591705,UNIVERZITET U BANJOJ LUCI,UNIVERSITY OF BANJA LUKA,false,HES,BANJA LUKA,BA,BA,"44.7719893,17.1898768",https://www.unibl.org,2026-06-03 16:48:43,2149128,4,participant,47972.5,47972.5,"47972,5",false,
101092639,FAME,950828727,GFT ITALIA SRL,GFT,false,PRC,MILANO,IT,ITC4C,"45.4667971,9.1904984",,2025-10-07 14:43:31,2385054,1,coordinator,733368.32,733368.32,"1047669,03",false,
101091885,Mine.io,950828727,GFT ITALIA SRL,GFT,false,PRC,MILANO,IT,ITC4C,"45.4667971,9.1904984",,2026-06-22 12:36:43,2385054,1,coordinator,422766.17,422766.17,"603967,15",false,
101091826,MIMOSA,888134814,F3NICE AS,,true,PRC,Bergen,NO,NO0A2,"60.3904772,5.2675269",,2025-11-03 17:00:07,1979246,5,participant,895250,824250,895250,false,
101091911,MADE-3D,910931657,Thermo Calc Solutions AB,TCSol,true,PRC,Solna,SE,SE110,"59.3636152,18.0193567",,2026-06-22 12:36:03,1966691,7,participant,623051,623051,"623051,25",false,
101095643,EUthyroid2,928526875,BANGLADESH UNIVERSITY OF HEALTH SCIENCES TRUST,BUHS TRUST,false,HES,DHAKA,BD,BD,"23.730468000000002,90.4107185",,2026-06-03 16:54:55,1979507,7,participant,36581.25,36581.25,"36581,25",false,
101082575,BUILDSPACE,970538448,RIGAS PLANOSANAS REGIONS,,false,PUB,Riga,LV,LV00A,"56.9493977,24.1051846",https://www.rpr.gov.lv,2026-01-26 15:49:11,1918109,13,participant,143750,143750,143750,false,
101095835,AGRARSENSE,999588784,POLITECHNIKA GDANSKA,GDANSK UNIVERSITY OF TECHNOLOGY,false,HES,GDANSK,PL,PL633,"54.3482259,18.6542888",http://www.pg.gda.pl,2026-04-24 14:07:11,1909285,17,participant,386249.5,386249.5,1103570,false,
101094021,CLIMAS,916436601,UZDAROJI AKCINE BENDROVE ID VILNIUS,ID Vilnius,false,PRC,VILNIUS,LT,LT011,"54.7225416,25.3899088",,2025-10-07 14:43:38,1980381,7,participant,156125,156125,156125,false,
101094341,GAPs,887157636,BILIM ORGANIZATION FOR RESEARCH AND SOCIAL STUDIES,Bilim Organization for Research and Social Studies,false,REC,KABUL,AF,AF,"34.316449,70.6278498",,2026-06-03 16:54:57,1979823,12,participant,120250,120250,120250,false,
101094341,GAPs,991910070,HASHEMITE UNIVERSITY,HU,false,REC,ZARQA,JO,JO,"32.10306482938104,36.181121504349456",,2026-06-03 16:54:57,2063136,7,participant,87250,87250,87250,false,
101092947,Med-IPUT,999633113,EIBIR GEMEINNUTZIGE GMBH ZUR FORDERUNG DER ERFORSCHUNG DER BIOMEDIZINISCHEN BILDGEBUNG,,false,REC,Wien,AT,AT130,"48.2132767,16.3693347",https://www.eibir.org,2025-11-03 16:09:05,1909591,4,participant,433125,433125,433125,false,
101074008,PANTHEON,870889184,Educational Complex of the Ministry of Internal Affairs of the Republic of Armenia,MIA Educational Complex,false,HES,Yerevan,AM,AM,"40.1561936,44.4536144",,2026-06-03 16:55:06,1996789,17,participant,62500,62500,62500,false,
101095290,SMIDGE,927578603,KOSOVAR CENTRE FOR SECURITY STUDIES,KCSS,false,REC,PRISHTINA,XK,XK001,"42.6286184,21.1129879",,2026-06-03 16:55:08,2382497,5,participant,206181.25,206181.25,"206181,25",false,
101095423,YoPAAPE,997899432,WITS HEALTH CONSORTIUM (PTY) LTD,WHC,false,PRC,Johannesburg,ZA,ZA,"-26.205,28.049722",https://www.witshealth.co.za,2025-05-09 13:08:29,1935497,5,thirdParty,0,261125,0,false,
101094991,Fairville,998147558,NORTH-SOUTH CONSULTANTS EXCHANGE LLC,North South Consultants Exchange,false,PRC,CAIRO,EG,EG,"30.048819,31.243666",http://www.nsce-inter.com/,2026-06-29 16:31:57,1933857,10,participant,168915,168915,168915,false,
101096672,2LIPP,999588784,POLITECHNIKA GDANSKA,GDANSK UNIVERSITY OF TECHNOLOGY,false,HES,GDANSK,PL,PL633,"54.3482259,18.6542888",http://www.pg.gda.pl,2026-03-10 16:14:12,1909285,10,participant,443625,443625,443625,false,
101091050,HuMUS,913380131,REGIONAL RURAL DEVELOPMENT STANDINGWORKING GROUP IN SEE,SWG RRD SECRETARIAT OF THE REGIONAL RURAL DEVELOPMENT STANDING WORKING GROUP,false,PUB,Skopje,MK,MK008,"41.6171214,21.7168387",,2026-05-21 18:36:27,1980120,14,participant,64688,64688,64688,false,
101095170,OppAttune,927578603,KOSOVAR CENTRE FOR SECURITY STUDIES,KCSS,false,REC,PRISHTINA,XK,XK001,"42.6286184,21.1129879",,2026-06-03 16:55:39,2382497,13,participant,80018.75,80018.75,"80018,75",false,
101100509,SYNBEE,949666473,HAMEEN AMMATTIKORKEAKOULU OY,HAME UNIVERSITY OF APPLIED SCIENCE LTD,false,HES,HAMEENLINNA,FI,FI1C2,"60.9770589,24.478227950678242",https://www.hamk.fi,2025-07-08 11:41:50,2537489,2,participant,162087,162087,0,false,
101100509,SYNBEE,889985186,BIOCATALYST NODIBINAJUMS,BIOCATALYST FOUNDATION,false,OTH,Riga,LV,LV00A,"56.9571451,24.1089473",,2025-07-08 11:41:50,1980519,5,participant,149350,149350,0,false,
101072180,Green2Ice,998711419,THE UNIVERSITY OF MANITOBA,,false,HES,Manitoba,CA,CA,"55.001251,-97.001038",http://www.umanitoba.ca,2026-02-15 21:38:58,1906305,6,participant,50000,50000,50000,false,
101080238,Bootstrap,926738874,UNIVERSITY OF GIBRALTAR,,true,HES,Gibraltar,GI,GI,"36.111245196003395,-5.347929136917555",,2026-05-11 08:16:30,1981723,18,associatedPartner,,0,0,false,
101080238,Bootstrap,920828761,UNIVERSIDADE DE MACAU,UNIVERSITY OF MACAU,false,HES,Taipa,MO,MO,"22.160224718957764,113.56382524893262",,2026-05-11 08:16:30,1989056,25,associatedPartner,,0,0,false,
101080302,AI-POD,999633113,EIBIR GEMEINNUTZIGE GMBH ZUR FORDERUNG DER ERFORSCHUNG DER BIOMEDIZINISCHEN BILDGEBUNG,,false,REC,Wien,AT,AT130,"48.2132767,16.3693347",https://www.eibir.org,2026-06-03 16:56:35,1909591,2,participant,491875,491875,491875,false,
101105000,WomenAndOceans,908150764,University of Guam,University of Guam,false,PUB,Mangilao,GU,GU,"13.42857055,144.79882945948668",,2026-06-19 16:11:24,1981780,2,associatedPartner,,0,0,false,
101106301,MetaMagic,901812881,University of Hong Kong,,false,PRC,Hong Kong,HK,HK,,,2025-05-20 16:23:13,1981781,2,associatedPartner,,0,0,true,
101113993,GreenH2Wave,887741964,FRENESIM DAS ONDAS LDA,,true,PRC,Amadora,PT,PT,"38.7927529,-9.2310089",,2023-07-11 15:44:11,1982153,1,coordinator,75000,75000,0,false,
101112988,KEEPER,999588784,POLITECHNIKA GDANSKA,GDANSK UNIVERSITY OF TECHNOLOGY,false,HES,GDANSK,PL,PL633,"54.3482259,18.6542888",http://www.pg.gda.pl,2025-11-05 11:03:36,1909285,3,participant,0,0,0,true,
101103772,ELABORATOR,900981203,MULTICRITERI-MCRIT AIE,,true,PRC,Barcelona,ES,ES511,"41.370449300000004,2.1500219563810696",,2026-06-22 12:42:03,1968677,4,participant,156625,156625,223750,false,
101119924,BE-LIGHT,999588784,POLITECHNIKA GDANSKA,GDANSK UNIVERSITY OF TECHNOLOGY,false,HES,GDANSK,PL,PL633,"54.3482259,18.6542888",http://www.pg.gda.pl,2026-04-20 12:46:21,1909285,5,participant,226512,226512,0,false,
101103283,Decide-TB,998713359,MINISTERIO DA SAUDE,MINISTRY OF HEALTH,false,PUB,Maputo,MZ,MZ,,,2026-06-03 16:58:43,2125970,10,participant,477687.5,477687.5,"477687,5",false,
101103213,IMPRIMA,883987579,INSTITUT NATIONAL DE SANTE PUBLIQUE,NATIONAL PUBLIC HEALTH INSTITUTE INSP,false,HES,Bujumbura,BI,BI,"-3.3730778777726376,29.36023312823755",,2026-06-03 16:58:44,1982382,6,participant,609267.5,609267.5,"609267,5",false,
101094346,HRJust,998808710,NATIONAL TAIWAN UNIVERSITY,NTU,false,HES,Taipei,TW,TW,"25.0182673,121.535927",http://www.ntu.edu.tw,2025-05-09 11:52:03,1912550,10,participant,48120,48120,48120,false,
101103078,PDMC Saves Lives,885433752,TRAINING & RESEARCH UNIT OF EXCELLENCE LIMITED,,false,REC,Blantyre,MW,MW,"-15.68435015,34.92278380649101",,2023-07-20 12:24:44,1982591,6,participant,295082.45,295082.45,"295082,45",false,
101103195,SEARCH II,885354503,BOTSWANA MEDICINES REGULATORY AUTHORITY,,false,PUB,Gaborone,BW,BW,"-24.6581357,25.9088474",,2026-06-03 17:01:06,1982585,2,participant,108765,108765,108765,false,
101103195,SEARCH II,954910390,FUNDACAO MANHICA,FM,false,REC,VILA DA MANHICA MAPUTO,MZ,MZ,"-25.9458524,32.569211",,2026-06-03 17:01:06,1970787,7,participant,132335.13,132335.13,"132335,13",false,
101103195,SEARCH II,885353145,MINISTRY OF HEALTH LESOTHO,Ministry of Health,false,PUB,Maseru,LS,LS,"-29.31189015,27.479882511867103",,2026-06-03 17:01:06,1982588,4,participant,82596.25,82596.25,"82596,25",false,
101103195,SEARCH II,975490492,MINISTRY OF HEALTH,,false,PUB,Mbabane,SZ,SZ,"-26.316323130424085,31.145112040535267",http://www.gov.sz,2026-06-03 17:01:06,2155962,3,participant,93022.5,93022.5,"93022,5",false,
101106688,VIZPROP,999858347,BIRZEIT UNIVERSITY,BIRZEIT UNIVERSITY,true,HES,BIRZEIT,PS,PS,"32.461645,35.2980604",http://www.birzeit.edu,2026-06-03 12:38:30,1911433,2,associatedPartner,,0,0,false,
101084332,PHITO,887868646,SMARTFARMING B.V.,,true,PRC,WAGENINGEN,NL,NL221,"51.9686076,5.6680434",,2026-04-15 15:21:24,1982528,2,participant,407006.25,407006.25,"581437,5",false,
101106395,SOLACE-aDNA,997324028,UNIVERSITY OF THE SOUTH PACIFIC,USP,false,HES,Suva,FJ,FJ,"-18.1493051,178.45316212915193",https://www.usp.ac.fj,2025-07-30 14:08:06,1948564,4,associatedPartner,,0,0,false,
101103059,GREAT-LIFE,883987579,INSTITUT NATIONAL DE SANTE PUBLIQUE,NATIONAL PUBLIC HEALTH INSTITUTE INSP,false,HES,Bujumbura,BI,BI,"-3.3730778777726376,29.36023312823755",,2026-06-03 17:02:10,1982382,4,participant,412500,412500,412500,false,
101120560,AGRI-DRY,884401963,The Botswana Society,The Botswana Society,false,REC,Gaborone,BW,BW,"-24.6581357,25.9088474",,2026-06-03 17:03:25,1982525,11,associatedPartner,,0,0,false,
101120342,DAiSI,890779713,Athletics Integrity Unit,,false,OTH,Monaco,MC,MC,"43.7327806,7.4252031",,2026-06-03 17:04:02,1982848,5,associatedPartner,,0,0,false,
101112089,AIMS5.0,997393577,AITIA INTERNATIONAL INFORMATIKAI ZARTKORUEN MUKODO RT,AITIA INTERNATIONAL,true,PRC,Budapest,HU,HU110,"47.5793383,19.052829826241954",http://www.aitia.ai,2026-06-19 16:16:05,1918860,33,participant,258750,258750,862500,false,
101112089,AIMS5.0,999588784,POLITECHNIKA GDANSKA,GDANSK UNIVERSITY OF TECHNOLOGY,false,HES,GDANSK,PL,PL633,"54.3482259,18.6542888",http://www.pg.gda.pl,2026-06-19 16:16:05,1909285,46,participant,136836.26,136836.26,"390960,74",false,
101119897,AIM-NEXT,962882432,HILTI AKTIENGESELLSCHAFT,,false,PRC,Schaan,LI,LI000,"47.1663397,9.510312",,2026-06-03 17:04:11,1947339,11,associatedPartner,,0,0,false,
101112282,Resilient Trust,999588784,POLITECHNIKA GDANSKA,GDANSK UNIVERSITY OF TECHNOLOGY,false,HES,GDANSK,PL,PL633,"54.3482259,18.6542888",http://www.pg.gda.pl,2026-04-20 15:25:15,1909285,29,associatedPartner,,0,0,true,
101112109,SUSTRONICS,999588784,POLITECHNIKA GDANSKA,GDANSK UNIVERSITY OF TECHNOLOGY,false,HES,GDANSK,PL,PL633,"54.3482259,18.6542888",http://www.pg.gda.pl,2026-06-19 16:16:04,1909285,36,participant,374587.5,374587.5,1070250,false,
101111977,Arrowhead FPVN,997393577,AITIA INTERNATIONAL INFORMATIKAI ZARTKORUEN MUKODO RT,AITIA INTERNATIONAL,true,PRC,Budapest,HU,HU110,"47.5793383,19.052829826241954",http://www.aitia.ai,2026-06-19 16:15:12,1918860,8,participant,260625,260625,868750,false,
101103476,ERA TALENT,998241163,STREDISKO SPOLECNYCH CINNOSTI AV CR v.v.i.,"SSC AV CR, v.v.i.",false,PUB,Prague 1,CZ,CZ,"50.0815432,14.4142369",https://www.ssc.cas.cz,2025-04-28 13:39:14,1941073,21,participant,52500,52500,52500,false,
101103476,ERA TALENT,995591705,UNIVERZITET U BANJOJ LUCI,UNIVERSITY OF BANJA LUKA,false,HES,BANJA LUKA,BA,BA,"44.7719893,17.1898768",https://www.unibl.org,2025-04-28 13:39:14,2149128,26,participant,22500,22500,22500,false,
101109743,Quivers,998808710,NATIONAL TAIWAN UNIVERSITY,NTU,false,HES,Taipei,TW,TW,"25.0182673,121.535927",http://www.ntu.edu.tw,2025-06-10 16:10:03,1912550,3,associatedPartner,,0,0,false,
101094546,WISER,882386303,UNIVERSITE OF ORAN2,,false,PUB,ORAN,DZ,DZ,"35.7067925,-0.48658348081329506",,2026-05-06 07:31:29,1983735,21,participant,17500,17500,17500,false,
101131147,ESCULAPE,998711419,THE UNIVERSITY OF MANITOBA,,false,HES,Manitoba,CA,CA,"55.001251,-97.001038",http://www.umanitoba.ca,2026-05-04 10:20:07,1906305,12,associatedPartner,,0,0,false,
101120390,USE IPM,995591705,UNIVERZITET U BANJOJ LUCI,UNIVERSITY OF BANJA LUKA,false,HES,BANJA LUKA,BA,BA,"44.7719893,17.1898768",https://www.unibl.org,2026-06-03 17:04:31,2149128,3,participant,422275,422275,422275,false,
101114611,GEESE,991824031,Virgin Atlantic Airways Ltd,,false,PRC,Crawley,,,"51.132867859266646,-0.18120416288818297",,2024-05-06 04:38:58,1984151,17,associatedPartner,,0,0,false,
101106129,PRO-SLIDE,997262918,HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,HKUST,false,HES,Hong Kong,HK,HK,"22.3154248,114.2703851",http://ami.ust.hk,2026-06-19 16:12:01,2123087,2,associatedPartner,,0,0,false,
101104268,AMIGOS,999513027,TRANSPORTOKONOMISK INSTITUTT,TOI,false,REC,Oslo,NO,NO081,"59.942353499999996,10.716316407483461",http://www.toi.no,2025-10-07 14:49:08,1913433,20,participant,683931.25,683931.25,"683931,25",false,
101103140,MOBILE MEN,997899432,WITS HEALTH CONSORTIUM (PTY) LTD,WHC,false,PRC,Johannesburg,ZA,ZA,"-26.205,28.049722",https://www.witshealth.co.za,2026-06-03 16:16:03,1935497,7,participant,3362.5,3362.5,"3362,5",false,
101130969,WE4STEM,908038729,UNIVERSITAS MUHAMMADIYAH PONTIANAK,UNIVERSITAS MUHAMMADIYAH PONTIANAK,false,HES,Pontianak,ID,ID,"-0.0486682,109.3437752",,2023-08-13 23:10:55,1970842,6,associatedPartner,,0,0,false,
101087162,SeaTecHub,887124268,SIBENSKO-KNINSKA ZUPANIJA,SIBENIK-KNIN COUNTY,false,PUB,SIBENIK,HR,HR034,"43.7337065,15.8964835",,2025-11-11 15:18:21,1983773,12,participant,232075,232075,232075,false,
101123326,INHERIT,970538448,RIGAS PLANOSANAS REGIONS,,false,PUB,Riga,LV,LV00A,"56.9493977,24.1051846",https://www.rpr.gov.lv,2026-01-23 07:56:15,1918109,12,participant,175825,175825,175825,false,
101092049,FORTIFIEDx,882399689,CENTRE NATIONAL DE FORMATION ET DE RECHERCHE EN SANTE RURALE DE MAFERINYAH,Centre National de Formation et de Recherche en Santé Rurale de Maferinyah,false,REC,FORECARIAH,GN,GN,"9.5455038,-13.2855794",,2024-09-06 17:45:03,1983869,9,participant,60425,60425,60425,false,
101120218,HumAIne,950828727,GFT ITALIA SRL,GFT,false,PRC,MILANO,IT,ITC4C,"45.4667971,9.1904984",,2025-07-22 13:48:09,2385054,1,coordinator,725000,725000,725000,false,
101089112,EDUCHANGE,869529147,ELTE KOZGAZDASAG- ES REGIONALIS TUDOMANYI KUTATOKOZPONT,ELTE KRTK,false,REC,Budapest,HU,HU110,"47.4736696,19.0744233",,2025-11-11 15:17:53,1994266,2,participant,70931,70931,70931,false,
101131263,ACROPICS,994168036,ROYAL UNIVERSITY OF AGRICULTURE,RUA,false,HES,Phnom Penh,KH,KH,"11.568271,104.9224426",http://www.rua.edu.kh,2024-09-06 18:33:16,2136649,12,associatedPartner,,0,0,false,
101129903,SAV,996467906,MACQUARIE UNIVERSITY,,false,HES,Sydney,AU,AU,"-33.8548157,151.2164539",,2026-06-03 16:16:13,2945459,7,associatedPartner,,0,0,false,
101126571,CRYSTALLINE,999588784,POLITECHNIKA GDANSKA,GDANSK UNIVERSITY OF TECHNOLOGY,false,HES,GDANSK,PL,PL633,"54.3482259,18.6542888",http://www.pg.gda.pl,2026-05-25 13:19:11,1909285,14,associatedPartner,,0,0,false,
101131090,K-Reporters,924681601,UNIVERSIDAD DE EL SALVADOR,,false,HES,SAN SALVADOR,SV,SV,"13.692948093213836,-89.21820783137152",,2026-06-03 16:16:27,1984413,10,associatedPartner,,0,0,false,
101081276,PREVENT,929283572,UNIVERSITE MOHAMMED V DE RABAT,UNIVERSITE MOHAMMED V DE RABAT,true,HES,Rabat,MA,MA,"34.0014733,-6.8435247",http://www.um5.ac.ma,2026-06-03 16:16:31,2303049,8,participant,141875,141875,141875,false,
101096250,RePower,886648289,AFRICA GREENTEC NIGER SARL,AGT NIGER,true,PRC,Niamey,NE,NE,"13.5395606,2.0639749",,2026-06-03 16:16:32,1984979,2,thirdParty,0,279252.56,0,false,
101121863,FRONTIERS,905336988,ENSPIRE SCIENCE LTD,,true,PRC,REHOVOT,IL,IL,"32.0523573,34.7626219",,2026-06-03 16:16:38,1977393,1,coordinator,844187.5,844187.5,"844187,5",false,
101126688,CarrerasPathfinders,891819165,UNIVERSITY OF SHARJAH,,false,HES,Sharjah,AE,AE,"25.26519105,55.91143243267334",,2026-06-03 16:16:40,1984920,19,associatedPartner,,0,0,false,
101131738,Eye of Europe,869529147,ELTE KOZGAZDASAG- ES REGIONALIS TUDOMANYI KUTATOKOZPONT,ELTE KRTK,false,REC,Budapest,HU,HU110,"47.4736696,19.0744233",,2026-05-11 11:25:09,1994266,17,participant,42128.75,42128.75,"42128,75",false,
101131382,CLEANWATER,918939589,TECNOLOGICO NACIONAL DE MEXICO,,false,HES,Cuauhtemoc,MX,MX,"19.4326009,-99.1333416",,2026-03-24 10:48:35,2878687,11,associatedPartner,,0,0,false,
101135308,PLAN-B,999588784,POLITECHNIKA GDANSKA,GDANSK UNIVERSITY OF TECHNOLOGY,false,HES,GDANSK,PL,PL633,"54.3482259,18.6542888",http://www.pg.gda.pl,2026-06-03 16:16:52,1909285,2,participant,425050,425050,425050,false,
101130009,HYWAY,999650282,UNIVERSITI PUTRA MALAYSIA,UPM,false,HES,Selangor Darul Ehsan,MY,MY,"2.3923759,112.8471939",,2026-06-30 08:07:35,2146163,15,associatedPartner,,0,0,false,
101130009,HYWAY,885598458,HYDROGEN REFINERY LTD,,true,PRC,London,UK,UK,"51.4135952,-0.23271906653386465",,2026-06-30 08:07:35,1984593,6,associatedPartner,,0,0,false,
101130915,AQUARIUS,998297908,GRONLANDS NATURINSTITUT,,false,REC,Nuuk,GL,GL,"64.1905067,-51.6952546940986",,2026-06-03 16:17:34,1916692,6,participant,219687.5,219687.5,"219687,5",false,
101130949,POLARIN,998297908,GRONLANDS NATURINSTITUT,,false,REC,Nuuk,GL,GL,"64.1905067,-51.6952546940986",,2025-12-04 10:19:03,1916692,24,participant,85525,85525,85525,false,
101131106,LESIA,997262918,HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,HKUST,false,HES,Hong Kong,HK,HK,"22.3154248,114.2703851",http://ami.ust.hk,2026-04-24 14:07:11,2123087,11,associatedPartner,,0,0,false,
101131342,6G-ICARUS,882980525,INNOVATIVE DRONE SOLUTIONS PTY LTD,Sixarms,true,PRC,Gold Coast,AU,AU,"-28.1107626,153.4392919",,2026-04-20 12:42:04,1984664,20,associatedPartner,,0,0,false,
101131146,UPGRADE,893188029,Servicio Geologico National,,false,PUB,Santo Domingo,DO,DO,"18.5638543,-69.8531692",,2026-06-03 16:17:33,1984658,14,associatedPartner,,0,0,false,
101131725,EULAC ENERGYTRAN,915207611,FUNDACION CENTRO DE ALTA TECNOLOGIA,HIGH TECH CENTER FOUNDATION,false,REC,San Jose,CR,CR,"9.9325427,-84.0795782",,2026-06-19 16:25:48,3145041,10,participant,74981.25,74981.25,0,false,
101131725,EULAC ENERGYTRAN,918939589,TECNOLOGICO NACIONAL DE MEXICO,,false,HES,Cuauhtemoc,MX,MX,"19.4326009,-99.1333416",,2026-06-19 16:25:48,2878687,8,participant,75000,75000,0,false,
101135209,XR5.0,950828727,GFT ITALIA SRL,GFT,false,PRC,MILANO,IT,ITC4C,"45.4667971,9.1904984",,2026-05-18 14:10:51,2385054,1,coordinator,524825,524825,749750,false,
101135671,TrustLLM,883476971,MIOEIND EHF.,,true,PRC,REYKJAVIK,IS,IS001,"64.15675625,-21.95119361489469",,2026-01-12 02:56:04,1984783,5,participant,746875,746875,746875,false,
101135861,SPIDER,915207611,FUNDACION CENTRO DE ALTA TECNOLOGIA,HIGH TECH CENTER FOUNDATION,false,REC,San Jose,CR,CR,"9.9325427,-84.0795782",,2026-04-20 12:38:50,3145041,9,participant,175025,175025,175025,false,
101097789,MACROMGR,869529147,ELTE KOZGAZDASAG- ES REGIONALIS TUDOMANYI KUTATOKOZPONT,ELTE KRTK,false,REC,Budapest,HU,HU110,"47.4736696,19.0744233",,2025-12-18 12:07:51,1994266,2,participant,345102,345102,345102,false,
101105930,CCU Structure,997262918,HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,HKUST,false,HES,Hong Kong,HK,HK,"22.3154248,114.2703851",http://ami.ust.hk,2024-09-06 17:45:22,2123087,2,associatedPartner,,0,0,false,
101135144,Bio4HUMAN,905336988,ENSPIRE SCIENCE LTD,,true,PRC,REHOVOT,IL,IL,"32.0523573,34.7626219",,2026-03-30 11:32:08,1977393,1,coordinator,191457.08,191457.08,0,false,
101131703,EU-LAC ResInfra Plus,892673638,PRESIDENCIA DE LA REPUBLICA,,false,PUB,MONTEVIDEO,UY,UY,"-34.9071401,-56.2004326",,2026-06-03 16:17:59,1974858,2,participant,41452.68,41452.68,0,false,
101131703,EU-LAC ResInfra Plus,950832122,MINISTERIO DE  CIENCIA TECNOLOGIA E  INNOVACION MINCIENCIAS,,false,PUB,Bogota,CO,CO,"4.6533326,-74.083652",http://www.colciencias.gov.co,2026-06-03 16:17:59,1919613,14,participant,20812.5,20812.5,0,false,
101131703,EU-LAC ResInfra Plus,958320134,Ministerio de Ciencia y Tecnologia de Costa Rica,MICIT,false,PUB,San Jose,CR,CR,"9.9325427,-84.0795782",http://www.micit.go.cr,2026-06-03 16:17:59,1943387,13,participant,32225,32225,0,false,
101132476,Link4Skills,883387731,INTERNATIONAL INSTITUTE OF MIGRATION AND DEVELOPMENT,,false,REC,TRIVANDRUM,IN,IN,"8.576970549999999,77.05012463730725",,2026-05-21 18:36:27,1990673,14,participant,84215,84215,84215,false,
101121100,D2XCEL,950322193,ZAZ VENTURES,,true,PRC,TOURNAI,BE,BE328,"50.6362715,3.3758997",,2025-12-18 12:08:36,1985150,7,participant,127615,127615,127615,false,
101119985,EU-GLOCTER,996467906,MACQUARIE UNIVERSITY,,false,HES,Sydney,AU,AU,"-33.8548157,151.2164539",,2025-07-15 20:12:35,2945459,12,associatedPartner,,0,0,false,
101130177,MARS,878858219,Hamad Bin Khalifa University,Hamad Bin Khalifa University,false,HES,Qatar,QA,QA,"25.314481800000003,51.4291666472648",,2026-06-19 16:23:55,1989035,17,associatedPartner,,0,0,true,
101095661,INSAFEDARE,886558758,ETHOS LIMITED,ETHOS LIMITED,true,PRC,DOUGLAS,IM,IM,"54.149774,-4.4779021",,2026-06-03 16:18:13,1985433,9,associatedPartner,,0,0,false,
101135539,RISERS,905336988,ENSPIRE SCIENCE LTD,,true,PRC,REHOVOT,IL,IL,"32.0523573,34.7626219",,2026-04-24 14:07:11,1977393,1,coordinator,226750,226750,0,false,
101136566,ENDOMIX,999633113,EIBIR GEMEINNUTZIGE GMBH ZUR FORDERUNG DER ERFORSCHUNG DER BIOMEDIZINISCHEN BILDGEBUNG,,false,REC,Wien,AT,AT130,"48.2132767,16.3693347",https://www.eibir.org,2024-01-17 13:45:38,1909591,9,participant,432500,432500,432500,false,
101120693,EmpoWOMEN,887271708,National Startup Association of Georgia,Startup Georgia,false,OTH,Tbilisi,GE,GE,"41.7317747,44.7736904",,2025-12-02 18:10:28,1985223,8,associatedPartner,,0,0,false,
